#      BLOCK:    DISTANCE:    ACTUAL_GOFR:   AVE_GOFR:    ERROR:
           3    0.387798           0           0           0
           3    0.452431           0           0           0
           3    0.517064           0           0           0
           3    0.581697           0           0           0
           3     0.64633           0           0           0
           3    0.710963           0           0           0
           3    0.775596           0           0           0
           3     0.84023           0           0           0
           3    0.904863    0.190986    0.151025   0.0213829
           3    0.969496     1.16548     1.10749   0.0736044
           3     1.03413     1.70434     1.56632   0.0821669
           3     1.09876     1.89824     1.80357    0.117173
           3     1.16339     1.62847     1.68183   0.0556946
           3     1.22803     1.74043     1.69891    0.146699
           3     1.29266     1.56936     1.70743   0.0767516
           3     1.35729     1.24546     1.33998   0.0655879
           3     1.42193     1.32803     1.31171    0.108998
           3     1.48656     1.40834     1.29483   0.0556366
           3     1.55119      1.0248     1.16348   0.0704423
           3     1.61583    0.961121    0.983837   0.0242371
           3     1.68046    0.912031    0.943323   0.0524281
           3     1.74509     1.03252     0.94828   0.0696076
           3     1.80973     1.25885    0.967836    0.119702
           3     1.87436    0.924994    0.992639   0.0278581
           3     1.93899    0.823802     1.00168   0.0767837
           3     2.00362    0.751211     1.00517    0.119787
           3     2.06826    0.732566     1.00345    0.110887
           3     2.13289    0.883718     1.00319   0.0497279
           3     2.19752    0.915218     1.00212   0.0434823
           3     2.26216    0.805577     0.96884   0.0666628
           3     2.32679     1.03635      1.0653   0.0118412
           3     2.39142     1.00161      1.0991   0.0495582
           3     2.45606     1.14474     1.10439   0.0429309
           3     2.52069     1.01455     1.02803   0.0290204
           3     2.58532     1.12638     1.03011     0.04247
           3     2.64995     1.02509    0.992748   0.0260735
           3     2.71459     1.03151     1.04575   0.0798495
           3     2.77922    0.912754    0.899083   0.0174629
           3     2.84385    0.850641    0.949732   0.0429343
           3     2.90849    0.876354    0.900783   0.0178169
           3     2.97312    0.974714      0.9209   0.0266784
           3     3.03775     1.19453    0.973068    0.102191
           3     3.10239     1.13599    0.981804   0.0658891
           3     3.16702     1.00774    0.928326   0.0419285
           3     3.23165    0.869911    0.893923  0.00980851
           3     3.29629    0.946797    0.973631    0.012333
           3     3.36092     1.00446     1.00081   0.0267942
           3     3.42555    0.927407    0.956314   0.0193932
           3     3.49018    0.930694    0.939808    0.025874
           3     3.55482    0.935767    0.935495  0.00325111
           3     3.61945     0.97854    0.923236   0.0314696
           3     3.68408     1.00888     0.97896   0.0124474
           3     3.74872     1.02553    0.952221   0.0305886
           3     3.81335     1.06174     0.98918   0.0340563
           3     3.87798     1.05756    0.975479   0.0336065
           3     3.94262    0.943188    0.897232   0.0339922
           3     4.00725    0.967544    0.947591  0.00874228
           3     4.07188     1.04256     1.01392   0.0395056
           3     4.13651     1.00616    0.994271  0.00568518
           3     4.20115     1.10278    0.964585   0.0591299
           3     4.26578     1.09164    0.998046   0.0429326
           3     4.33041     1.07913     1.00685   0.0318211
           3     4.39505     1.00265    0.953793   0.0207632
           3     4.45968    0.970009      1.0194   0.0201772
           3     4.52431    0.986106     1.02305   0.0162641
           3     4.58895      1.0444    0.997157   0.0229412
           3     4.65358     1.02015      1.0009   0.0262606
           3     4.71821     1.05771     1.04595   0.0327868
           3     4.78285    0.921882    0.968927   0.0201597
           3     4.84748    0.995192     1.01855  0.00971222
           3     4.91211     1.01728     1.06982    0.029928
           3     4.97674     1.08992     1.11037   0.0083647
           3     5.04138     1.01964      1.0369   0.0265424
           3     5.10601     1.01277     1.00026   0.0149817
           3     5.17064    0.943324    0.976132   0.0180432
           3     5.23528     1.04512     1.00779   0.0176402
           3     5.29991     1.00305     1.01418  0.00479614
           3     5.36454    0.985867    0.999013  0.00695081
           3     5.42918    0.960561     1.01106   0.0250568
           3     5.49381    0.962623     1.01962   0.0296926
           3     5.55844    0.923134     1.00171   0.0379007
           3     5.62307    0.890321    0.985209    0.042349
           3     5.68771    0.979525    0.981574  0.00988715
           3     5.75234    0.936146    0.965058   0.0119234
           3     5.81697    0.938709    0.983438   0.0196563
           3     5.88161    0.996962     1.03237   0.0148752
           3     5.94624     1.02834    0.984913   0.0179082
           3     6.01087      1.0386    0.993347   0.0194768
           3     6.07551     1.06723     1.01925   0.0197302
           3     6.14014     1.02571     1.01026  0.00969466
           3     6.20477    0.979707    0.982731  0.00718546
           3      6.2694    0.900255     0.93589    0.028484
           3     6.33404     0.88559    0.938923   0.0286138
           3     6.39867    0.880625    0.958692   0.0356037
           4           0           0           0           0
           4    0.064633           0           0           0
