x,y,z,r
1.87963,2.55238,4.46406,5.47499
2.33579,1.57711,4.88005,5.63543
2.33579,1.57711,4.88005,5.63543
2.33579,1.57711,4.88005,5.63543
2.33579,1.57711,4.88005,5.63543
0.398716,2.59563,4.9637,5.61557
0.398716,2.59563,4.9637,5.61557
0.398716,2.59563,4.9637,5.61557
0.398716,2.59563,4.9637,5.61557
-0.0254635,3.66591,2.29102,4.323
-0.0254635,3.66591,2.29102,4.323
3.11993,4.69699,2.36714,6.11547
3.11993,4.69699,2.36714,6.11547
3.11993,4.69699,2.36714,6.11547
4.98133,4.9675,4.51442,8.35881
4.68495,5.24156,3.1083,7.68662
4.68495,5.24156,3.1083,7.68662
4.68495,5.24156,3.1083,7.68662
3.31845,4.92228,2.3724,6.3929
-1.55472,5.54262,4.30743,7.1897
-2.81001,5.18928,2.7357,6.50452
-2.81001,5.18928,2.7357,6.50452
-0.869247,3.63101,3.99883,5.47087
-1.57758,2.57277,2.82639,4.13478
-1.57758,2.57277,2.82639,4.13478
-0.28069,1.94544,3.52018,4.03177
-0.28069,1.94544,3.52018,4.03177
-0.28069,1.94544,3.52018,4.03177
0.920131,1.91818,4.66397,5.12628
-0.0961341,2.36622,4.05778,4.69828
-0.0107225,-0.929068,5.01569,5.10102
0.396426,-0.903748,4.31757,4.42892
0.396426,-0.903748,4.31757,4.42892
0.738221,-2.09022,3.93298,4.51468
2.47463,-0.376401,4.22943,4.91462
2.47463,-0.376401,4.22943,4.91462
0.772332,2.82268,6.99359,7.58118
-0.646094,4.43513,3.80526,5.87944
-0.646094,4.43513,3.80526,5.87944
-0.646094,4.43513,3.80526,5.87944
0.439433,4.28908,4.80178,6.4534
1.0055,5.03633,6.2802,8.11274
3.36835,4.09245,4.30174,6.82634
2.18332,4.86994,2.96255,6.10409
2.18332,4.86994,2.96255,6.10409
1.7643,1.99899,5.48043,6.09458
1.7643,1.99899,5.48043,6.09458
0.747176,0.373349,4.22904,4.31074
-2.08645,-0.00124426,3.26367,3.8736
1.06789,-1.18181,5.03951,5.28524
0.494085,-1.96508,6.12967,6.45589
-0.0652467,-3.1346,6.34215,7.07481
-0.0652467,-3.1346,6.34215,7.07481
0.460937,-4.19324,5.67029,7.06738
0.460937,-4.19324,5.67029,7.06738
0.460937,-4.19324,5.67029,7.06738
1.28472,-1.76038,6.73785,7.08153
1.15501,-2.10653,6.67513,7.09428
2.86308,-0.621658,4.14035,5.0721
2.86308,-0.621658,4.14035,5.0721
2.86308,-0.621658,4.14035,5.0721
-0.445075,1.20575,1.70861,2.13806
-0.445075,1.20575,1.70861,2.13806
-0.445075,1.20575,1.70861,2.13806
-0.445075,1.20575,1.70861,2.13806
-1.13236,3.30854,4.482,5.68481
-0.765799,4.99876,3.41685,6.10319
-0.765799,4.99876,3.41685,6.10319
-0.765799,4.99876,3.41685,6.10319
-0.765799,4.99876,3.41685,6.10319
-0.765799,4.99876,3.41685,6.10319
-0.765799,4.99876,3.41685,6.10319
-0.765799,4.99876,3.41685,6.10319
-1.3562,2.59284,3.76434,4.76784
-1.3562,2.59284,3.76434,4.76784
-1.3562,2.59284,3.76434,4.76784
-1.3562,2.59284,3.76434,4.76784
-1.3562,2.59284,3.76434,4.76784
-1.3562,2.59284,3.76434,4.76784
-1.3562,2.59284,3.76434,4.76784
-0.843242,1.52723,5.11032,5.39989
-0.843242,1.52723,5.11032,5.39989
-2.72687,0.940387,2.80588,4.02406
-5.22512,-2.47657,4.08061,7.07719
-4.92349,-2.34044,4.1167,6.83122
-6.27211,-3.37642,5.9746,9.29707
-2.28483,0.465387,5.1323,5.63716
-2.28483,0.465387,5.1323,5.63716
-1.92834,1.38344,5.21374,5.72848
-2.03088,0.522994,4.3228,4.80464
-1.90007,1.4849,4.89914,5.46048
-1.90007,1.4849,4.89914,5.46048
0.329457,-1.50546,4.5941,4.84569
2.94467,0.897175,2.56686,4.00809
2.94467,0.897175,2.56686,4.00809
-0.231352,-1.9992,4.73332,5.14341
-0.231352,-1.9992,4.73332,5.14341
-2.69824,-3.75056,1.95873,5.01835
-2.69824,-3.75056,1.95873,5.01835
-2.69824,-3.75056,1.95873,5.01835
-1.27011,-2.07328,0.682821,2.52546
-1.24972,0.503832,-0.837301,1.58641
-1.24972,0.503832,-0.837301,1.58641
0.586397,0.786089,3.09659,3.24818
0.586397,0.786089,3.09659,3.24818
0.586397,0.786089,3.09659,3.24818
0.586397,0.786089,3.09659,3.24818
0.586397,0.786089,3.09659,3.24818
0.586397,0.786089,3.09659,3.24818
0.586397,0.786089,3.09659,3.24818
0.0476339,0.523154,-0.91241,1.05283
2.50248,1.13685,-2.60601,3.78762
2.50248,1.13685,-2.60601,3.78762
2.50248,1.13685,-2.60601,3.78762
4.43695,-0.0690676,-2.7699,5.23102
4.43695,-0.0690676,-2.7699,5.23102
4.43695,-0.0690676,-2.7699,5.23102
4.43695,-0.0690676,-2.7699,5.23102
2.58033,0.823449,-3.80101,4.66732
0.231677,-0.246281,-3.21909,3.23679
-0.462491,2.69255,3.45131,4.40173
-0.462491,2.69255,3.45131,4.40173
-0.462491,2.69255,3.45131,4.40173
-0.462491,2.69255,3.45131,4.40173
-0.462491,2.69255,3.45131,4.40173
-1.67214,1.55344,1.50597,2.73444
-0.146843,3.74059,3.07093,4.84192
-0.146843,3.74059,3.07093,4.84192
-0.146843,3.74059,3.07093,4.84192
1.40293,4.58256,2.0807,5.22469
1.15862,3.91384,5.40129,6.77012
-1.59021,3.50049,3.86714,5.45316
-1.59021,3.50049,3.86714,5.45316
-1.59021,3.50049,3.86714,5.45316
-1.59021,3.50049,3.86714,5.45316
1.43935,1.68772,4.05141,4.61888
1.43935,1.68772,4.05141,4.61888
-1.34623,3.27233,2.64072,4.41518
0.583189,3.46822,2.65125,4.40429
-1.59025,4.46141,2.60187,5.40396
-0.250579,2.62115,3.40272,4.30253
-0.250579,2.62115,3.40272,4.30253
-0.250579,2.62115,3.40272,4.30253
-0.250579,2.62115,3.40272,4.30253
-0.250579,2.62115,3.40272,4.30253
0.597849,0.0481387,5.57406,5.60624
-0.321363,1.47615,3.64512,3.94578
1.96251,-0.110019,4.4728,4.88564
1.96251,-0.110019,4.4728,4.88564
1.96251,-0.110019,4.4728,4.88564
-0.678042,0.427473,5.81242,5.86743
-0.678042,0.427473,5.81242,5.86743
-2.19402,-0.186192,10.6643,10.8892
0.103061,-0.80711,9.94447,9.9777
1.14143,-2.4994,7.78352,8.25427
3.22085,-2.49629,6.02481,7.27349
2.69763,-0.35631,4.56518,5.31461
2.12706,-0.178064,2.63139,3.38825
0.890114,-0.392,2.73955,2.90708
0.890114,-0.392,2.73955,2.90708
2.09726,-0.042844,1.79131,2.75846
2.09726,-0.042844,1.79131,2.75846
2.09726,-0.042844,1.79131,2.75846
-0.419557,1.7115,-1.17723,2.11923
-0.419557,1.7115,-1.17723,2.11923
-0.419557,1.7115,-1.17723,2.11923
-2.4138,1.65806,1.87634,3.47797
-1.68788,0.977755,1.07036,2.225
0.828897,-0.101007,2.38135,2.52351
0.106109,0.119909,0.862984,0.877712
0.106109,0.119909,0.862984,0.877712
0.106109,0.119909,0.862984,0.877712
0.106109,0.119909,0.862984,0.877712
0.106109,0.119909,0.862984,0.877712
0.106109,0.119909,0.862984,0.877712
-1.88549,-0.0833904,4.42334,4.80916
-1.88549,-0.0833904,4.42334,4.80916
-1.88549,-0.0833904,4.42334,4.80916
-1.88549,-0.0833904,4.42334,4.80916
-1.92446,-0.591245,1.97896,2.82301
-1.92446,-0.591245,1.97896,2.82301
-1.92446,-0.591245,1.97896,2.82301
-1.92446,-0.591245,1.97896,2.82301
-1.92446,-0.591245,1.97896,2.82301
-1.92446,-0.591245,1.97896,2.82301
-1.92446,-0.591245,1.97896,2.82301
-2.78025,-2.94744,2.77738,4.91234
-2.78025,-2.94744,2.77738,4.91234
-2.07082,-1.80513,4.86459,5.58668
-2.07082,-1.80513,4.86459,5.58668
-0.491158,-1.78435,7.41873,7.64609
-1.30832,-1.94249,6.78109,7.17413
-1.30832,-1.94249,6.78109,7.17413
1.24035,0.65546,2.14562,2.56354
1.24035,0.65546,2.14562,2.56354
1.24035,0.65546,2.14562,2.56354
1.24035,0.65546,2.14562,2.56354
1.13509,1.20878,1.23666,2.06856
0.0757307,1.46159,-0.67451,1.6115
0.0757307,1.46159,-0.67451,1.6115
0.0757307,1.46159,-0.67451,1.6115
-1.88306,0.4314,1.47121,2.42827
-1.88306,0.4314,1.47121,2.42827
-1.88306,0.4314,1.47121,2.42827
-0.934017,0.0460626,1.82418,2.04991
-0.934017,0.0460626,1.82418,2.04991
-0.934017,0.0460626,1.82418,2.04991
-0.934017,0.0460626,1.82418,2.04991
-0.449931,-2.30898,2.68174,3.56729
-0.907061,-2.2671,1.35596,2.79305
-0.907061,-2.2671,1.35596,2.79305
-0.907061,-2.2671,1.35596,2.79305
-0.907061,-2.2671,1.35596,2.79305
-1.54846,-2.74868,2.58956,4.08152
-1.54846,-2.74868,2.58956,4.08152
-1.54846,-2.74868,2.58956,4.08152
-1.54846,-2.74868,2.58956,4.08152
-1.54846,-2.74868,2.58956,4.08152
-1.54846,-2.74868,2.58956,4.08152
0.277663,-0.923132,4.25178,4.35969
0.445553,-2.71367,3.90033,4.77232
-0.23554,-4.528,4.44508,6.34957
-0.96985,-4.44433,3.58697,5.79302
-0.796072,-1.72328,3.23058,3.74701
-2.02671,-2.44559,1.84834,3.67489
-1.42966,-1.33193,4.29379,4.71747
-3.0526,-2.26418,3.38615,5.09027
-1.41334,1.57158,3.18893,3.82579
-1.41334,1.57158,3.18893,3.82579
-1.41334,1.57158,3.18893,3.82579
1.82037,3.02547,4.18787,5.47772
5.07585,5.30798,8.64324,11.3422
5.07585,5.30798,8.64324,11.3422
4.89668,3.95909,9.66394,11.5345
2.61905,6.20989,9.30095,11.4861
2.32551,3.68615,9.19349,10.1743
1.41659,1.68245,6.1231,6.50613
2.23211,0.306044,5.13677,5.60914
1.57117,-0.148173,3.32753,3.68279
1.57117,-0.148173,3.32753,3.68279
0.227022,-0.347067,3.50685,3.53129
0.227022,-0.347067,3.50685,3.53129
0.227022,-0.347067,3.50685,3.53129
0.227022,-0.347067,3.50685,3.53129
0.227022,-0.347067,3.50685,3.53129
-0.199285,0.963468,4.69796,4.79988
-0.199285,0.963468,4.69796,4.79988
-0.199285,0.963468,4.69796,4.79988
-0.199285,0.963468,4.69796,4.79988
-0.199285,0.963468,4.69796,4.79988
-0.199285,0.963468,4.69796,4.79988
-0.199285,0.963468,4.69796,4.79988
-1.65285,0.0999996,5.30454,5.55698
-1.65285,0.0999996,5.30454,5.55698
-1.65285,0.0999996,5.30454,5.55698
-1.65285,0.0999996,5.30454,5.55698
-2.15408,-0.0663803,6.71187,7.04937
-0.128749,1.02641,7.39556,7.46755
-0.128749,1.02641,7.39556,7.46755
-0.128749,1.02641,7.39556,7.46755
-0.128749,1.02641,7.39556,7.46755
3.20064,0.540144,4.32205,5.40518
3.20064,0.540144,4.32205,5.40518
1.69448,1.1977,3.40545,3.98784
0.146685,0.995521,4.58177,4.69097
0.146685,0.995521,4.58177,4.69097
0.146685,0.995521,4.58177,4.69097
3.42247,1.95919,3.57485,5.32271
1.07636,1.36717,3.78493,4.16574
1.07636,1.36717,3.78493,4.16574
1.52908,1.78081,3.92056,4.56948
1.52908,1.78081,3.92056,4.56948
1.02642,1.17459,1.64856,2.26957
1.02642,1.17459,1.64856,2.26957
1.02642,1.17459,1.64856,2.26957
1.02642,1.17459,1.64856,2.26957
1.02642,1.17459,1.64856,2.26957
0.615022,0.123167,1.44047,1.57111
0.0737386,-2.83263,3.22292,4.29144
3.35307,-1.01252,2.02899,4.04785
2.76552,-0.353194,1.31494,3.08251
0.450353,-3.04912,1.41589,3.39186
-0.900459,-2.77495,2.0845,3.58557
0.701267,-0.665521,1.38572,1.68965
0.447363,0.626729,2.44735,2.56562
0.447363,0.626729,2.44735,2.56562
0.447363,0.626729,2.44735,2.56562
-2.37367,2.32164,6.26488,7.09034
-0.755845,3.20015,7.2903,7.99755
-1.31785,1.68773,9.24832,9.49298
-1.31785,1.68773,9.24832,9.49298
2.22709,-0.156858,8.94805,9.22237
1.9561,-1.27573,11.2891,11.5281
1.9561,-1.27573,11.2891,11.5281
4.16857,-0.617236,11.6199,12.3604
4.6051,0.712409,10.6424,11.6179
3.81937,-1.04688,8.25885,9.15927
3.81937,-1.04688,8.25885,9.15927
3.81937,-1.04688,8.25885,9.15927
-0.0827859,-2.45448,7.41851,7.81445
3.0315,-1.49863,5.76628,6.68475
3.0315,-1.49863,5.76628,6.68475
2.71607,-1.40141,8.39758,8.93646
2.71607,-1.40141,8.39758,8.93646
2.83086,-1.41066,6.23912,6.99502
0.724124,-0.628576,6.3083,6.38076
1.85787,-1.50715,5.25887,5.77745
1.11681,0.212425,3.639,3.81244
1.11681,0.212425,3.639,3.81244
1.14119,0.4553,4.60317,4.76432
-0.178144,-0.117118,2.69022,2.69866
-0.178144,-0.117118,2.69022,2.69866
-0.178144,-0.117118,2.69022,2.69866
-0.178144,-0.117118,2.69022,2.69866
-0.178144,-0.117118,2.69022,2.69866
-0.681102,1.78422,3.65547,4.1243
1.98163,1.66864,1.52359,3.00542
1.98163,1.66864,1.52359,3.00542
-1.98721,0.731983,-3.42203,4.02431
-2.63338,1.34934,-3.32153,4.44837
-2.29968,-0.143854,-1.85585,2.95861
-2.29968,-0.143854,-1.85585,2.95861
-2.29968,-0.143854,-1.85585,2.95861
-2.29968,-0.143854,-1.85585,2.95861
-2.29968,-0.143854,-1.85585,2.95861
-2.80031,1.79007,-2.2256,3.99993
-2.80031,1.79007,-2.2256,3.99993
-2.80031,1.79007,-2.2256,3.99993
-2.80031,1.79007,-2.2256,3.99993
-2.80031,1.79007,-2.2256,3.99993
-2.80031,1.79007,-2.2256,3.99993
-2.80031,1.79007,-2.2256,3.99993
-2.80031,1.79007,-2.2256,3.99993
-3.09236,2.07856,2.50223,4.48823
-3.09236,2.07856,2.50223,4.48823
-3.09236,2.07856,2.50223,4.48823
-1.35171,0.626188,0.585494,1.60063
-0.0403188,1.95409,1.202,2.29454
0.68321,-0.668212,-1.06545,1.43125
0.68321,-0.668212,-1.06545,1.43125
0.68321,-0.668212,-1.06545,1.43125
0.68321,-0.668212,-1.06545,1.43125
0.68321,-0.668212,-1.06545,1.43125
0.68321,-0.668212,-1.06545,1.43125
-0.693432,0.872489,-2.49248,2.7303
-0.693432,0.872489,-2.49248,2.7303
-0.693432,0.872489,-2.49248,2.7303
-0.693432,0.872489,-2.49248,2.7303
-0.693432,0.872489,-2.49248,2.7303
-0.693432,0.872489,-2.49248,2.7303
-0.794675,1.23109,-1.69216,2.23841
-0.794675,1.23109,-1.69216,2.23841
-0.794675,1.23109,-1.69216,2.23841
0.688252,0.639486,-1.42988,1.71091
0.688252,0.639486,-1.42988,1.71091
0.688252,0.639486,-1.42988,1.71091
1.93441,-0.358122,-3.431,3.95499
1.13762,-0.699519,-4.37379,4.57314
1.13762,-0.699519,-4.37379,4.57314
0.97759,0.411534,-4.15761,4.29078
0.97759,0.411534,-4.15761,4.29078
2.95579,-1.52623,-3.69792,4.974
3.06535,-2.2979,-4.67409,6.0435
3.06535,-2.2979,-4.67409,6.0435
3.34877,-1.439,-4.81979,6.0428
2.52478,-0.63574,-4.52248,5.21838
0.723517,-2.02155,-5.90563,6.28384
2.19792,-0.179146,-3.87131,4.45533
2.95308,3.09224,-3.47006,5.50672
2.95308,3.09224,-3.47006,5.50672
4.38551,3.56421,-5.57611,7.9391
4.16913,3.70214,-5.24473,7.65472
4.32908,3.3383,-3.08628,6.27776
4.32908,3.3383,-3.08628,6.27776
4.23377,2.42233,-2.74379,5.59651
4.23377,2.42233,-2.74379,5.59651
4.23377,2.42233,-2.74379,5.59651
4.23377,2.42233,-2.74379,5.59651
4.23377,2.42233,-2.74379,5.59651
2.46917,1.58109,-2.62839,3.93765
2.46917,1.58109,-2.62839,3.93765
2.46917,1.58109,-2.62839,3.93765
0.393129,3.22629,-2.85599,4.32668
0.393129,3.22629,-2.85599,4.32668
-1.69268,0.494944,-3.82956,4.21612
-1.69268,0.494944,-3.82956,4.21612
-1.69268,0.494944,-3.82956,4.21612
0.195769,-1.15355,-5.1269,5.25872
0.961858,-2.61722,-7.81679,8.29923
1.78998,-3.2762,-7.12784,8.04634
1.78998,-3.2762,-7.12784,8.04634
4.18714,-1.13951,-6.39497,7.72828
2.19878,-0.979217,-4.99272,5.54263
2.19878,-0.979217,-4.99272,5.54263
2.19878,-0.979217,-4.99272,5.54263
2.39881,-1.11797,-3.42922,4.3317
0.0956625,1.70898,-4.04876,4.3957
0.0956625,1.70898,-4.04876,4.3957
0.0956625,1.70898,-4.04876,4.3957
0.0956625,1.70898,-4.04876,4.3957
-0.395718,2.07254,-2.58212,3.33457
0.0419558,0.607555,-2.87697,2.94072
0.0419558,0.607555,-2.87697,2.94072
0.409715,-0.998777,-2.45037,2.67763
0.409715,-0.998777,-2.45037,2.67763
0.0653437,1.42716,-3.70135,3.9675
-1.48505,0.380358,-1.81547,2.37613
-1.48505,0.380358,-1.81547,2.37613
-1.48505,0.380358,-1.81547,2.37613
-1.48505,0.380358,-1.81547,2.37613
-1.434,-0.0956651,-3.75482,4.02047
-1.434,-0.0956651,-3.75482,4.02047
-1.77839,-0.576992,-3.11304,3.63133
-1.77839,-0.576992,-3.11304,3.63133
0.977246,-3.49935,-7.16652,8.03489
3.96051,-0.565004,-7.1429,8.18694
2.10144,-1.89405,-8.57109,9.02591
2.10144,-1.89405,-8.57109,9.02591
2.10144,-1.89405,-8.57109,9.02591
2.10144,-1.89405,-8.57109,9.02591
2.10144,-1.89405,-8.57109,9.02591
2.10144,-1.89405,-8.57109,9.02591
1.2461,-3.5192,-8.89969,9.65102
2.02597,-2.89059,-8.56557,9.2644
3.44267,1.4504,-10.0096,10.684
5.31014,1.62667,-7.11633,9.02695
3.98999,-0.342193,-5.00748,6.41186
3.98999,-0.342193,-5.00748,6.41186
1.53491,-0.0136172,-5.7196,5.92198
1.53491,-0.0136172,-5.7196,5.92198
1.53491,-0.0136172,-5.7196,5.92198
1.53491,-0.0136172,-5.7196,5.92198
1.53491,-0.0136172,-5.7196,5.92198
1.53491,-0.0136172,-5.7196,5.92198
1.53491,-0.0136172,-5.7196,5.92198
3.48235,-0.517899,-8.49211,9.19298
3.48235,-0.517899,-8.49211,9.19298
3.76859,0.868835,-7.76959,8.67892
5.51448,-1.14977,-5.72137,8.02905
4.52002,-5.0571,-4.02456,7.88682
4.52002,-5.0571,-4.02456,7.88682
4.84492,-2.1492,-1.22292,5.43947
5.67437,-2.95975,-4.54036,7.84688
5.67437,-2.95975,-4.54036,7.84688
4.53526,0.406436,-2.83332,5.36297
4.53526,0.406436,-2.83332,5.36297
4.53526,0.406436,-2.83332,5.36297
2.96322,-0.238705,-2.23951,3.72197
2.96322,-0.238705,-2.23951,3.72197
2.23597,-0.499821,-4.23248,4.81282
2.23597,-0.499821,-4.23248,4.81282
2.23597,-0.499821,-4.23248,4.81282
2.23597,-0.499821,-4.23248,4.81282
1.3515,2.7696,-6.50497,7.19805
0.667498,2.39516,-4.45731,5.10392
-1.05802,-0.0247357,-4.97021,5.08164
-1.09623,-2.55558,-5.07732,5.78894
-1.09623,-2.55558,-5.07732,5.78894
-3.65851,-1.92432,-7.39068,8.46816
-3.65851,-1.92432,-7.39068,8.46816
-3.65851,-1.92432,-7.39068,8.46816
-3.65851,-1.92432,-7.39068,8.46816
-2.29241,0.0101937,-9.30834,9.58647
-2.84456,1.20094,-9.62922,10.1122
-0.0174578,0.0515914,-7.73861,7.7388
1.69637,0.751386,-6.75328,7.0035
-0.302901,1.39828,-5.03153,5.23099
-0.794997,0.479642,-4.63725,4.72929
-0.794997,0.479642,-4.63725,4.72929
-0.794997,0.479642,-4.63725,4.72929
-0.794997,0.479642,-4.63725,4.72929
-1.45205,-0.715086,-4.92171,5.18103
0.461067,-1.30525,-6.09882,6.25395
0.798595,-1.39085,-3.09353,3.48455
-0.329272,-2.10637,-4.43298,4.919
-0.329272,-2.10637,-4.43298,4.919
2.32781,-0.882905,-5.8456,6.35368
3.18352,-0.115432,-3.68941,4.87441
4.0461,-0.652636,-2.34952,4.7241
1.08564,-2.86105,-4.6503,5.56683
3.77951,-1.28704,-4.43723,5.9691
4.97442,-1.81894,-3.47368,6.33402
4.97442,-1.81894,-3.47368,6.33402
4.97442,-1.81894,-3.47368,6.33402
4.97442,-1.81894,-3.47368,6.33402
2.44735,-4.4328,-3.12514,5.95027
2.44735,-4.4328,-3.12514,5.95027
2.48161,-2.11149,-4.19575,5.31235
1.62766,-3.36374,-3.73754,5.2852
1.62766,-3.36374,-3.73754,5.2852
2.20887,-0.693902,-3.88066,4.51886
2.20887,-0.693902,-3.88066,4.51886
-0.628728,-1.88613,-2.61113,3.28189
0.726584,0.436095,-4.24794,4.33164
0.726584,0.436095,-4.24794,4.33164
1.07552,-0.620457,-4.46109,4.63066
1.07552,-0.620457,-4.46109,4.63066
-0.194389,-2.12992,-6.15004,6.51132
-0.320535,-3.68295,-8.26196,9.05135
-0.451048,-4.7992,-7.61328,9.01098
-0.451048,-4.7992,-7.61328,9.01098
2.35417,-6.57224,-8.04682,10.6531
1.38602,-8.42486,-6.01885,10.4463
3.88098,-6.08889,-4.3122,8.41021
0.791425,-6.08153,-2.05946,6.46937
0.361706,-5.51168,-0.715118,5.56963
1.79834,-6.05485,-3.96294,7.45655
1.09394,-3.90651,-3.70376,5.49321
0.882487,-4.47797,-4.86923,6.67386
0.250832,-1.34655,-6.49103,6.63397
0.855529,-1.6349,-6.07782,6.35175
-1.01709,-0.646934,-7.64175,7.73623
-2.26715,2.32207,-8.14952,8.77192
-3.97781,3.02003,-10.1074,11.274
-3.37741,0.314145,-9.6465,10.2255
-3.37741,0.314145,-9.6465,10.2255
-3.37741,0.314145,-9.6465,10.2255
-1.28791,-1.77453,-9.17982,9.43805
-1.28791,-1.77453,-9.17982,9.43805
-1.28791,-1.77453,-9.17982,9.43805
-0.850912,-0.588283,-9.24989,9.30756
-1.18507,1.18853,-7.26098,7.45244
-1.74041,0.418751,-4.79892,5.12192
-2.75614,0.549229,-6.92545,7.47394
-3.03191,-0.227041,-6.1422,6.85351
-0.850688,1.74938,-6.3694,6.65982
-1.59576,0.0036825,-3.68229,4.0132
-1.59576,0.0036825,-3.68229,4.0132
-1.87058,-1.89618,-3.25755,4.20788
0.726638,-0.718685,-2.37285,2.58359
0.726638,-0.718685,-2.37285,2.58359
0.726638,-0.718685,-2.37285,2.58359
0.726638,-0.718685,-2.37285,2.58359
0.726638,-0.718685,-2.37285,2.58359
0.726638,-0.718685,-2.37285,2.58359
1.56319,-0.732024,-5.15745,5.43863
-3.69372,1.03992,-5.48211,6.69168
-4.493,0.153312,-5.61341,7.19173
-1.95956,1.98819,-6.63172,7.19531
-1.89431,1.86117,-7.88072,8.31614
-0.226948,-0.663503,-7.25964,7.29343
-0.226948,-0.663503,-7.25964,7.29343
-0.226948,-0.663503,-7.25964,7.29343
1.4787,-1.33295,-5.54259,5.88928
0.145498,-0.967399,-5.08288,5.17617
0.145498,-0.967399,-5.08288,5.17617
0.145498,-0.967399,-5.08288,5.17617
0.145498,-0.967399,-5.08288,5.17617
-1.24893,-2.18294,-1.89605,3.14961
-1.24893,-2.18294,-1.89605,3.14961
-1.24893,-2.18294,-1.89605,3.14961
-1.24893,-2.18294,-1.89605,3.14961
0.471721,-2.03617,-1.18314,2.40174
-1.32449,-2.83654,-1.94906,3.68769
1.96282,-4.06419,0.488901,4.53975
0.954552,-4.55968,-0.417618,4.6772
0.707945,-0.93399,2.10776,2.41168
0.707945,-0.93399,2.10776,2.41168
0.707945,-0.93399,2.10776,2.41168
3.15574,-0.768156,1.79763,3.71217
4.56964,-0.736128,2.03821,5.05744
5.27257,-1.80178,1.21648,5.70318
6.89921,-2.75272,3.5851,8.248
6.14624,-3.16987,4.91466,8.484
6.54766,-2.98184,4.66228,8.57322
6.54766,-2.98184,4.66228,8.57322
6.54766,-2.98184,4.66228,8.57322
6.37762,-0.974323,3.30208,7.24756
6.37762,-0.974323,3.30208,7.24756
6.37762,-0.974323,3.30208,7.24756
6.37762,-0.974323,3.30208,7.24756
7.64801,-3.75278,2.23146,8.80653
7.64801,-3.75278,2.23146,8.80653
4.52727,-4.92732,1.1894,6.79627
3.2604,-4.0376,1.24057,5.33586
3.58072,-4.24238,2.04525,5.91628
0.886492,-4.57961,3.16101,5.63477
2.99073,-2.41929,1.209,4.03226
2.5776,-1.82399,1.92586,3.69864
2.5776,-1.82399,1.92586,3.69864
3.22341,-1.70556,0.361295,3.66467
3.22341,-1.70556,0.361295,3.66467
2.62862,0.0373628,2.38853,3.55192
-1.29647,1.75601,2.1857,3.08896
-1.29647,1.75601,2.1857,3.08896
0.106944,1.1102,2.77134,2.98736
0.309709,0.346958,1.71488,1.77683
0.309709,0.346958,1.71488,1.77683
0.309709,0.346958,1.71488,1.77683
0.309709,0.346958,1.71488,1.77683
0.309709,0.346958,1.71488,1.77683
0.309709,0.346958,1.71488,1.77683
0.309709,0.346958,1.71488,1.77683
0.309709,0.346958,1.71488,1.77683
0.309709,0.346958,1.71488,1.77683
0.309709,0.346958,1.71488,1.77683
0.0944161,1.73286,-1.02307,2.01455
0.0944161,1.73286,-1.02307,2.01455
0.0916956,2.23952,-1.45264,2.67096
0.0916956,2.23952,-1.45264,2.67096
0.0916956,2.23952,-1.45264,2.67096
-0.462361,1.29923,-1.51276,2.047
-0.462361,1.29923,-1.51276,2.047
0.895868,-0.77817,-4.55278,4.70489
0.895868,-0.77817,-4.55278,4.70489
-0.927506,1.19424,-7.43972,7.59183
-1.28183,3.17398,-7.58549,8.32208
-1.28183,3.17398,-7.58549,8.32208
-1.28183,3.17398,-7.58549,8.32208
-1.28183,3.17398,-7.58549,8.32208
-0.424117,2.6279,-4.38841,5.13263
0.937845,2.1537,-5.20299,5.70869
0.937845,2.1537,-5.20299,5.70869
2.46431,2.16559,-1.98256,3.83317
1.6683,2.00228,0.565048,2.66676
1.6683,2.00228,0.565048,2.66676
1.6683,2.00228,0.565048,2.66676
1.92015,-1.0479,1.46272,2.63146
1.92015,-1.0479,1.46272,2.63146
1.92015,-1.0479,1.46272,2.63146
0.288141,0.605708,1.57314,1.71016
0.288141,0.605708,1.57314,1.71016
2.73448,1.84332,3.67016,4.93409
0.893612,3.02275,2.61786,4.09741
0.893612,3.02275,2.61786,4.09741
0.893612,3.02275,2.61786,4.09741
1.88614,1.53482,2.59959,3.55964
1.88614,1.53482,2.59959,3.55964
2.47704,0.345672,4.90692,5.50754
2.47704,0.345672,4.90692,5.50754
-0.198523,-0.302295,5.13624,5.14895
-1.73651,-0.7132,4.58814,4.95734
-2.75719,-0.0702513,2.41493,3.66591
-2.75719,-0.0702513,2.41493,3.66591
-2.75719,-0.0702513,2.41493,3.66591
-1.25096,-1.83357,1.69707,2.79409
-0.190485,0.043217,1.36619,1.38008
-0.190485,0.043217,1.36619,1.38008
-0.190485,0.043217,1.36619,1.38008
-0.190485,0.043217,1.36619,1.38008
-0.190485,0.043217,1.36619,1.38008
-0.190485,0.043217,1.36619,1.38008
-0.190485,0.043217,1.36619,1.38008
-0.190485,0.043217,1.36619,1.38008
-0.190485,0.043217,1.36619,1.38008
-0.190485,0.043217,1.36619,1.38008
-0.190485,0.043217,1.36619,1.38008
0.226876,-0.201348,2.41912,2.43807
0.226876,-0.201348,2.41912,2.43807
0.226876,-0.201348,2.41912,2.43807
0.226876,-0.201348,2.41912,2.43807
0.631159,-0.425157,3.28925,3.37614
0.631159,-0.425157,3.28925,3.37614
0.631159,-0.425157,3.28925,3.37614
