x,y,z,r
0.855662,-0.290774,0.098021,0.909019
0.855662,-0.290774,0.098021,0.909019
0.855662,-0.290774,0.098021,0.909019
-0.309622,0.0720232,0.585092,0.665872
0.691275,0.0186777,0.661373,0.956883
0.563938,-0.870353,1.10242,1.51356
0.563938,-0.870353,1.10242,1.51356
0.672783,0.635511,1.21114,1.52426
0.702197,0.23196,0.635853,0.975292
0.702197,0.23196,0.635853,0.975292
-0.10328,-0.458623,0.808525,0.935262
-0.10328,-0.458623,0.808525,0.935262
0.164808,-0.587745,0.927645,1.11046
0.164808,-0.587745,0.927645,1.11046
0.164808,-0.587745,0.927645,1.11046
-0.167541,-0.860311,1.28904,1.55879
0.627918,-0.14111,1.32394,1.47207
-0.0131194,0.316491,0.569729,0.651866
-0.0131194,0.316491,0.569729,0.651866
-0.0131194,0.316491,0.569729,0.651866
-0.0131194,0.316491,0.569729,0.651866
-0.0131194,0.316491,0.569729,0.651866
-0.70862,-0.484407,0.0786934,0.861966
-1.86178,-0.865401,1.02188,2.29333
-0.541467,-1.30112,0.296885,1.44022
0.383716,1.45835,-0.765375,1.6911
0.383716,1.45835,-0.765375,1.6911
0.168034,0.483544,-0.951299,1.08029
0.168034,0.483544,-0.951299,1.08029
0.144594,0.947081,-0.813179,1.25663
1.52668,1.04335,-1.19656,2.20252
1.52668,1.04335,-1.19656,2.20252
1.52668,1.04335,-1.19656,2.20252
0.741539,0.977397,-0.243374,1.25077
0.0149449,1.17856,-0.543651,1.29799
0.0149449,1.17856,-0.543651,1.29799
0.0149449,1.17856,-0.543651,1.29799
-0.876957,1.22167,-0.770979,1.68995
-1.28434,0.284381,-0.951309,1.62339
-1.28434,0.284381,-0.951309,1.62339
-1.28434,0.284381,-0.951309,1.62339
-1.33986,-0.100357,-1.1671,1.77973
-1.77475,-0.511014,-0.923346,2.06481
-0.680056,-0.373869,-0.0418665,0.777179
-0.680056,-0.373869,-0.0418665,0.777179
-0.137561,-0.694709,0.209613,0.738567
-1.90708,-1.16007,-0.354125,2.26011
-1.90708,-1.16007,-0.354125,2.26011
-1.77933,0.335482,-0.910338,2.02664
-1.77933,0.335482,-0.910338,2.02664
-2.04881,0.281326,-0.083886,2.06973
-2.52283,-0.354737,-0.876758,2.69429
-1.64186,-1.53361,-1.38362,2.63857
-1.64186,-1.53361,-1.38362,2.63857
-1.2793,-1.84205,-0.723269,2.35646
-1.2793,-1.84205,-0.723269,2.35646
-1.26411,-2.01859,0.260918,2.39599
-0.847694,-2.54048,1.40438,3.02405
-1.26165,-2.41086,1.49454,3.10445
-1.01047,-2.25886,1.27708,2.78468
-0.814178,-2.71376,0.780676,2.93885
-0.814178,-2.71376,0.780676,2.93885
-0.814178,-2.71376,0.780676,2.93885
-1.22099,-2.34001,0.52759,2.69162
-1.22099,-2.34001,0.52759,2.69162
-1.22099,-2.34001,0.52759,2.69162
-1.22099,-2.34001,0.52759,2.69162
-0.980611,-2.80237,1.23262,3.21469
-2.62418,-1.3421,1.55936,3.33454
-2.83422,-1.04987,0.980194,3.17739
-3.27727,-1.1143,-1.16893,3.65357
-3.27727,-1.1143,-1.16893,3.65357
-4.40024,-0.262029,-1.71688,4.73059
-4.67752,-0.387664,-1.97886,5.09366
-5.35126,-0.426644,-1.43599,5.55699
-5.2705,-1.11336,-1.14623,5.50741
-5.26242,-1.21509,-1.0945,5.51066
-5.26242,-1.21509,-1.0945,5.51066
-5.9491,-1.24892,-0.722506,6.12157
-5.2889,-1.77579,-1.1321,5.69276
-5.2889,-1.77579,-1.1321,5.69276
-4.9277,-2.17613,-1.23109,5.5257
-3.44012,-2.61453,-0.511045,4.35102
-2.27967,-3.3314,0.259167,4.04504
-1.71058,-3.49067,-0.597012,3.93284
-1.32972,-2.63304,0.71124,3.03429
-1.96352,-2.78625,1.32408,3.65674
-2.10477,-2.9764,1.82242,4.07556
-2.10477,-2.9764,1.82242,4.07556
-2.10477,-2.9764,1.82242,4.07556
-3.08369,-2.58844,1.92595,4.46301
-3.54571,-2.14918,1.06491,4.28078
-2.41658,-2.97131,1.90352,4.27691
-2.41658,-2.97131,1.90352,4.27691
-2.41658,-2.97131,1.90352,4.27691
-2.07808,-1.65923,0.719873,2.75494
-3.00822,-1.53025,1.26346,3.6038
-3.00822,-1.53025,1.26346,3.6038
-3.00822,-1.53025,1.26346,3.6038
-2.2804,-0.64492,2.92368,3.76352
-2.2804,-0.64492,2.92368,3.76352
-2.2804,-0.64492,2.92368,3.76352
-2.2804,-0.64492,2.92368,3.76352
-1.30825,-0.552881,3.02514,3.34195
-1.30825,-0.552881,3.02514,3.34195
-2.82242,0.157153,2.1487,3.55072
-2.82001,-0.117092,2.62326,3.85327
-1.91169,0.715732,2.54826,3.26503
-1.64983,0.595952,2.81828,3.31961
-1.64983,0.595952,2.81828,3.31961
-2.00986,0.995114,3.44629,4.11178
-2.74609,0.875788,2.2637,3.66502
-2.68388,1.47143,1.57426,3.44189
-2.24395,1.15422,0.997475,2.7134
-2.24395,1.15422,0.997475,2.7134
-2.17954,1.00147,0.517227,2.45374
-2.64779,0.889707,-0.453001,2.82977
-2.64297,1.52308,-0.858726,3.16898
-1.6142,2.14507,-0.988404,2.86076
-1.9611,0.780966,-1.41955,2.5438
-2.00241,1.11714,-1.57706,2.78294
-2.00241,1.11714,-1.57706,2.78294
-1.61549,1.05481,-1.83723,2.66417
-1.61549,1.05481,-1.83723,2.66417
-1.00809,0.889362,-2.90898,3.20458
-1.00809,0.889362,-2.90898,3.20458
-1.00809,0.889362,-2.90898,3.20458
-0.567351,0.159846,-1.97375,2.05989
-0.567351,0.159846,-1.97375,2.05989
-0.567351,0.159846,-1.97375,2.05989
-0.953986,1.31465,-0.873925,1.84449
0.150161,1.66798,-0.617412,1.78491
0.150161,1.66798,-0.617412,1.78491
-0.215021,1.67615,-0.454736,1.75
0.210495,0.107176,-1.11733,1.14203
0.210495,0.107176,-1.11733,1.14203
0.210495,0.107176,-1.11733,1.14203
-0.101054,0.185188,-1.18271,1.20138
-0.8062,-0.442795,-0.623803,1.11138
-0.400168,-0.168577,-0.840142,0.945723
-1.38949,-0.143535,-0.41297,1.45665
-1.38949,-0.143535,-0.41297,1.45665
-1.08575,-0.102329,-0.533533,1.21408
-1.08575,-0.102329,-0.533533,1.21408
-1.08575,-0.102329,-0.533533,1.21408
-1.08575,-0.102329,-0.533533,1.21408
-1.08575,-0.102329,-0.533533,1.21408
-1.08575,-0.102329,-0.533533,1.21408
-1.11114,-1.08401,-0.425546,1.60959
-1.11114,-1.08401,-0.425546,1.60959
-1.11114,-1.08401,-0.425546,1.60959
-1.11114,-1.08401,-0.425546,1.60959
-0.888054,-0.810374,-0.013053,1.2023
-0.888054,-0.810374,-0.013053,1.2023
-0.592727,-1.25105,0.0580327,1.38558
-0.592727,-1.25105,0.0580327,1.38558
-0.592727,-1.25105,0.0580327,1.38558
-0.592727,-1.25105,0.0580327,1.38558
-0.592727,-1.25105,0.0580327,1.38558
-0.592727,-1.25105,0.0580327,1.38558
0.846378,-0.492461,0.476035,1.0888
0.846378,-0.492461,0.476035,1.0888
0.846378,-0.492461,0.476035,1.0888
0.846378,-0.492461,0.476035,1.0888
0.846378,-0.492461,0.476035,1.0888
1.0914,0.213381,1.09966,1.56395
1.0914,0.213381,1.09966,1.56395
0.292015,0.614002,0.701327,0.976796
0.292015,0.614002,0.701327,0.976796
0.292015,0.614002,0.701327,0.976796
0.292015,0.614002,0.701327,0.976796
0.292015,0.614002,0.701327,0.976796
0.434817,0.320767,0.432932,0.692378
0.434817,0.320767,0.432932,0.692378
0.434817,0.320767,0.432932,0.692378
1.01267,0.453375,0.0646036,1.11141
1.01267,0.453375,0.0646036,1.11141
1.01267,0.453375,0.0646036,1.11141
1.01267,0.453375,0.0646036,1.11141
0.190333,0.454551,0.338207,0.597685
0.190333,0.454551,0.338207,0.597685
0.190333,0.454551,0.338207,0.597685
0.293668,-0.0599373,0.333382,0.448305
-0.56157,-0.278366,0.432623,0.761585
0.119734,0.143777,-0.230108,0.296577
0.119734,0.143777,-0.230108,0.296577
0.219293,-0.575459,-0.120446,0.627495
0.219293,-0.575459,-0.120446,0.627495
0.219293,-0.575459,-0.120446,0.627495
0.219293,-0.575459,-0.120446,0.627495
0.219293,-0.575459,-0.120446,0.627495
0.219293,-0.575459,-0.120446,0.627495
0.219293,-0.575459,-0.120446,0.627495
0.988048,0.00131147,-0.359504,1.05142
0.988048,0.00131147,-0.359504,1.05142
0.988048,0.00131147,-0.359504,1.05142
0.243891,0.185856,-0.221576,0.378313
0.243891,0.185856,-0.221576,0.378313
0.243891,0.185856,-0.221576,0.378313
0.243891,0.185856,-0.221576,0.378313
0.243891,0.185856,-0.221576,0.378313
-0.780792,-0.526397,-0.563239,1.09725
-0.978893,-0.710049,-0.0119058,1.20936
-0.978893,-0.710049,-0.0119058,1.20936
-0.978893,-0.710049,-0.0119058,1.20936
-0.978893,-0.710049,-0.0119058,1.20936
-0.0680455,-0.0745823,-0.830282,0.836397
-0.452769,-0.647514,-0.653222,1.02517
-0.452769,-0.647514,-0.653222,1.02517
-0.452769,-0.647514,-0.653222,1.02517
-0.653718,-1.49064,-0.54537,1.71662
-0.653718,-1.49064,-0.54537,1.71662
0.200352,-0.806121,1.18122,1.44404
0.200352,-0.806121,1.18122,1.44404
0.200352,-0.806121,1.18122,1.44404
0.102601,-0.432786,0.692886,0.82336
1.00148,-0.516801,0.422133,1.20343
0.80009,0.184266,0.714353,1.0883
0.80009,0.184266,0.714353,1.0883
1.20052,0.227649,0.173859,1.23422
1.40785,-0.160082,0.240543,1.43719
-0.0602609,0.880167,0.62865,1.08329
-0.0602609,0.880167,0.62865,1.08329
-0.331546,0.89699,0.873983,1.29552
-0.142017,0.985808,0.996476,1.40888
-0.142017,0.985808,0.996476,1.40888
-0.142017,0.985808,0.996476,1.40888
-0.351644,-0.0659851,1.07254,1.13064
-1.03946,-0.561333,1.11062,1.62144
-0.523063,-0.6146,0.422068,0.910752
-0.523063,-0.6146,0.422068,0.910752
-0.384359,-0.601208,0.493316,0.867493
0.935075,-1.50687,0.805632,1.94783
0.935075,-1.50687,0.805632,1.94783
-0.0176293,-1.47749,-0.0307272,1.47792
-0.0176293,-1.47749,-0.0307272,1.47792
-0.0176293,-1.47749,-0.0307272,1.47792
-0.0176293,-1.47749,-0.0307272,1.47792
0.102415,-1.49995,-0.255723,1.52504
0.102415,-1.49995,-0.255723,1.52504
-1.65196,-0.555969,-0.630084,1.8534
-1.65196,-0.555969,-0.630084,1.8534
-1.65196,-0.555969,-0.630084,1.8534
0.098864,-0.710774,-1.0297,1.25509
0.098864,-0.710774,-1.0297,1.25509
0.098864,-0.710774,-1.0297,1.25509
-0.300599,-0.232749,-0.012681,0.380385
-0.300599,-0.232749,-0.012681,0.380385
-0.300599,-0.232749,-0.012681,0.380385
-0.300599,-0.232749,-0.012681,0.380385
-0.300599,-0.232749,-0.012681,0.380385
-0.300599,-0.232749,-0.012681,0.380385
-0.300599,-0.232749,-0.012681,0.380385
-0.0773027,0.00214715,-0.0750035,0.10773
-0.0773027,0.00214715,-0.0750035,0.10773
-0.0773027,0.00214715,-0.0750035,0.10773
0.751211,0.164398,0.0950089,0.774836
0.673507,-0.0169414,0.36897,0.768138
0.673507,-0.0169414,0.36897,0.768138
0.673507,-0.0169414,0.36897,0.768138
0.673507,-0.0169414,0.36897,0.768138
0.673507,-0.0169414,0.36897,0.768138
0.673507,-0.0169414,0.36897,0.768138
0.673507,-0.0169414,0.36897,0.768138
-0.486453,-0.325181,-0.119887,0.597287
-0.486453,-0.325181,-0.119887,0.597287
-0.486453,-0.325181,-0.119887,0.597287
-0.486453,-0.325181,-0.119887,0.597287
-0.486453,-0.325181,-0.119887,0.597287
-0.486453,-0.325181,-0.119887,0.597287
-0.425309,0.291392,0.691854,0.86282
-0.425309,0.291392,0.691854,0.86282
-0.425309,0.291392,0.691854,0.86282
-0.425309,0.291392,0.691854,0.86282
-0.425309,0.291392,0.691854,0.86282
-0.425309,0.291392,0.691854,0.86282
-0.425309,0.291392,0.691854,0.86282
-0.425309,0.291392,0.691854,0.86282
0.222418,-0.358511,0.328894,0.53495
0.222418,-0.358511,0.328894,0.53495
0.222418,-0.358511,0.328894,0.53495
0.222418,-0.358511,0.328894,0.53495
0.222418,-0.358511,0.328894,0.53495
0.222418,-0.358511,0.328894,0.53495
0.222418,-0.358511,0.328894,0.53495
0.222418,-0.358511,0.328894,0.53495
0.222418,-0.358511,0.328894,0.53495
-0.161668,0.177103,0.835336,0.869074
-0.161668,0.177103,0.835336,0.869074
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.26077,0.223489,-0.0446398,0.346325
0.270174,-0.0497419,0.420545,0.502321
0.270174,-0.0497419,0.420545,0.502321
0.270174,-0.0497419,0.420545,0.502321
0.270174,-0.0497419,0.420545,0.502321
0.270174,-0.0497419,0.420545,0.502321
0.270174,-0.0497419,0.420545,0.502321
0.342528,-0.989265,0.707278,1.26341
-1.01883,-0.45175,0.381164,1.17787
-1.01883,-0.45175,0.381164,1.17787
-1.01883,-0.45175,0.381164,1.17787
-0.494223,-1.31315,1.18756,1.83818
-0.494223,-1.31315,1.18756,1.83818
0.868735,-1.16731,1.65411,2.20304
0.939966,-2.0134,1.84223,2.88637
0.939966,-2.0134,1.84223,2.88637
0.939966,-2.0134,1.84223,2.88637
0.939966,-2.0134,1.84223,2.88637
0.939966,-2.0134,1.84223,2.88637
1.08301,-1.87812,1.95292,2.9179
1.08301,-1.87812,1.95292,2.9179
0.646351,-0.879976,1.68703,2.00953
0.646351,-0.879976,1.68703,2.00953
0.646351,-0.879976,1.68703,2.00953
1.23452,-0.327137,0.0930041,1.28051
0.88678,-0.541596,-0.106442,1.04453
-1.78529,-1.06891,-0.178626,2.08848
-1.7966,-0.0945668,-0.689979,1.92686
-1.28156,-0.660554,-0.745749,1.62323
-1.28156,-0.660554,-0.745749,1.62323
-1.17416,0.0403757,-0.628991,1.33264
-1.06643,1.00246,0.707054,1.62546
-0.69252,-0.0556004,0.418853,0.811242
-0.69252,-0.0556004,0.418853,0.811242
-0.69252,-0.0556004,0.418853,0.811242
-0.69252,-0.0556004,0.418853,0.811242
-0.0567462,0.199601,0.0205454,0.208525
0.565169,-0.592955,0.0599116,0.821341
0.565169,-0.592955,0.0599116,0.821341
0.565169,-0.592955,0.0599116,0.821341
0.565169,-0.592955,0.0599116,0.821341
0.565169,-0.592955,0.0599116,0.821341
-0.00749846,-1.66692,-0.427289,1.72083
-0.00749846,-1.66692,-0.427289,1.72083
0.183077,-1.11766,-0.213039,1.15242
0.233382,-1.15298,-0.295108,1.21281
0.233382,-1.15298,-0.295108,1.21281
0.233382,-1.15298,-0.295108,1.21281
0.233382,-1.15298,-0.295108,1.21281
0.233382,-1.15298,-0.295108,1.21281
0.233382,-1.15298,-0.295108,1.21281
0.744795,-0.449737,-0.734541,1.13865
1.48964,-3.10635e-05,-0.15496,1.49768
1.5422,0.182106,-0.379957,1.59872
1.66994,0.774714,-0.0739146,1.84237
0.720843,0.807206,1.25051,1.65378
0.720843,0.807206,1.25051,1.65378
0.81231,1.1562,1.71902,2.22524
0.81231,1.1562,1.71902,2.22524
-0.304111,0.894086,1.26948,1.58223
-0.111749,0.0697291,1.77327,1.77816
-0.415845,-0.0177926,1.69439,1.74477
-0.354436,0.957296,1.65276,1.94259
-0.354436,0.957296,1.65276,1.94259
-0.354436,0.957296,1.65276,1.94259
-0.354436,0.957296,1.65276,1.94259
-0.354436,0.957296,1.65276,1.94259
-0.354436,0.957296,1.65276,1.94259
-0.354436,0.957296,1.65276,1.94259
-0.842431,0.755817,1.57733,1.94137
-0.63602,0.67173,0.309529,0.975475
-0.63602,0.67173,0.309529,0.975475
-0.63602,0.67173,0.309529,0.975475
-0.63602,0.67173,0.309529,0.975475
-0.0661709,0.0379175,1.33309,1.33527
0.0823448,-0.30005,0.961488,1.01058
0.0823448,-0.30005,0.961488,1.01058
-0.404421,0.425418,-0.450592,0.73998
-0.404421,0.425418,-0.450592,0.73998
-0.404421,0.425418,-0.450592,0.73998
-0.404421,0.425418,-0.450592,0.73998
-0.404421,0.425418,-0.450592,0.73998
-0.404421,0.425418,-0.450592,0.73998
-0.537056,0.272133,-1.024,1.18788
-0.448249,-0.345525,-0.22085,0.607527
-0.448249,-0.345525,-0.22085,0.607527
-0.448249,-0.345525,-0.22085,0.607527
-0.575466,-0.330343,0.375041,0.762197
-0.700677,-0.0466885,-0.58038,0.911026
0.15286,-0.159513,-0.489955,0.537463
0.15286,-0.159513,-0.489955,0.537463
0.15286,-0.159513,-0.489955,0.537463
0.15286,-0.159513,-0.489955,0.537463
0.247647,0.287088,0.196235,0.426915
0.247647,0.287088,0.196235,0.426915
0.247647,0.287088,0.196235,0.426915
0.247647,0.287088,0.196235,0.426915
0.247647,0.287088,0.196235,0.426915
-0.344269,0.438709,-0.111864,0.56877
0.0334765,0.334036,0.445752,0.558028
0.0334765,0.334036,0.445752,0.558028
0.0334765,0.334036,0.445752,0.558028
0.0334765,0.334036,0.445752,0.558028
0.119393,0.446096,0.0371052,0.463285
0.119393,0.446096,0.0371052,0.463285
0.119393,0.446096,0.0371052,0.463285
0.119393,0.446096,0.0371052,0.463285
0.402532,0.103754,-0.191692,0.457758
0.402532,0.103754,-0.191692,0.457758
0.402532,0.103754,-0.191692,0.457758
1.41816,0.46232,0.0837731,1.49396
1.29618,0.449424,0.913442,1.64816
1.22286,0.252749,0.364071,1.3007
1.22286,0.252749,0.364071,1.3007
1.46336,-0.450588,0.98164,1.81881
1.46336,-0.450588,0.98164,1.81881
1.46336,-0.450588,0.98164,1.81881
2.19015,-0.485134,0.363627,2.27252
1.40281,-0.707727,1.56845,2.22009
0.95394,-1.26062,2.10039,2.62884
1.33666,-1.6532,2.04776,2.95179
1.42124,-2.00815,1.71439,2.99862
2.07148,-2.83854,1.74035,3.92138
2.07148,-2.83854,1.74035,3.92138
1.61793,-2.42179,1.93272,3.49545
1.61793,-2.42179,1.93272,3.49545
1.61793,-2.42179,1.93272,3.49545
1.45283,-1.42342,1.91961,2.79673
1.33256,-1.18558,1.53237,2.35149
1.33256,-1.18558,1.53237,2.35149
1.49401,-0.632247,1.41422,2.15217
1.49401,-0.632247,1.41422,2.15217
1.49401,-0.632247,1.41422,2.15217
1.98787,-0.355699,0.293738,2.04069
2.27034,-0.274956,-0.213942,2.29691
2.27034,-0.274956,-0.213942,2.29691
2.04071,-0.438708,-0.727371,2.21044
2.04071,-0.438708,-0.727371,2.21044
2.56885,-0.964937,0.0114433,2.74413
2.40529,-0.811357,0.513514,2.58986
2.09142,-0.165992,-0.273335,2.11573
1.72619,-0.0397383,-0.151546,1.73329
1.45323,0.13335,0.384137,1.50905
-0.322085,-1.45675,-0.805902,1.69569
-0.767392,-0.447525,-1.24443,1.52898
-0.878578,-1.20613,-0.780543,1.68401
-0.878578,-1.20613,-0.780543,1.68401
-0.878578,-1.20613,-0.780543,1.68401
-1.01307,-1.08619,-0.737507,1.65832
-1.01307,-1.08619,-0.737507,1.65832
-1.01307,-1.08619,-0.737507,1.65832
-1.01307,-1.08619,-0.737507,1.65832
-1.01307,-1.08619,-0.737507,1.65832
-1.0191,0.817494,-0.437639,1.37782
-0.933302,0.501179,-0.568011,1.20203
-0.846239,-0.680483,-0.245971,1.11341
-0.846239,-0.680483,-0.245971,1.11341
-0.846239,-0.680483,-0.245971,1.11341
-0.894459,0.318155,-0.738995,1.20308
0.651671,-0.0563789,-0.322132,0.729125
0.88163,0.0097741,0.679993,1.11344
0.233874,0.0980049,0.84317,0.880476
-0.119255,-0.475406,1.15818,1.25762
-0.728568,-1.0345,2.56328,2.85857
-0.728568,-1.0345,2.56328,2.85857
-0.728568,-1.0345,2.56328,2.85857
-0.971945,-1.19832,3.18805,3.54179
-1.91742,-0.721438,2.12489,2.95163
-1.91742,-0.721438,2.12489,2.95163
-1.58205,-0.304571,2.77059,3.20496
-1.58205,-0.304571,2.77059,3.20496
-1.58205,-0.304571,2.77059,3.20496
-1.58205,-0.304571,2.77059,3.20496
-0.758695,0.529873,2.34185,2.51806
-0.758695,0.529873,2.34185,2.51806
-0.758695,0.529873,2.34185,2.51806
-1.43,0.829054,1.93048,2.54146
-0.743306,-0.693797,2.22969,2.45058
-0.743306,-0.693797,2.22969,2.45058
-0.206055,-0.813753,1.17039,1.4403
-0.206055,-0.813753,1.17039,1.4403
-0.206055,-0.813753,1.17039,1.4403
-1.50162,-1.43882,1.25833,2.43073
-1.05818,-0.518478,-1.06732,1.58988
-1.37263,-1.4515,-0.513124,2.06259
-1.37263,-1.4515,-0.513124,2.06259
-0.214619,-1.87796,-0.195704,1.90029
-0.214619,-1.87796,-0.195704,1.90029
0.0076503,-2.01665,-0.769545,2.1585
0.0076503,-2.01665,-0.769545,2.1585
-0.230798,-2.40687,-0.614312,2.49472
-0.230798,-2.40687,-0.614312,2.49472
0.0888997,-2.43803,0.513387,2.49308
0.566908,-2.32215,0.464847,2.43512
0.566908,-2.32215,0.464847,2.43512
0.566908,-2.32215,0.464847,2.43512
0.566908,-2.32215,0.464847,2.43512
0.566908,-2.32215,0.464847,2.43512
0.566908,-2.32215,0.464847,2.43512
0.566908,-2.32215,0.464847,2.43512
0.566908,-2.32215,0.464847,2.43512
1.26834,-2.34053,0.422253,2.69538
1.26834,-2.34053,0.422253,2.69538
1.25724,-1.50154,0.531468,2.02922
0.821403,-0.61823,-0.98459,1.42349
-0.240943,-1.73344,0.125203,1.75457
-0.240943,-1.73344,0.125203,1.75457
0.368121,-1.90414,2.35937,3.05416
0.368121,-1.90414,2.35937,3.05416
0.626215,-1.86537,2.12613,2.89693
0.626215,-1.86537,2.12613,2.89693
-0.0999848,-2.19453,2.76217,3.52924
-0.7705,-2.34957,2.3351,3.40101
-0.7705,-2.34957,2.3351,3.40101
-0.742749,-1.82303,1.07632,2.24356
-0.500542,-2.46266,0.691557,2.60644
-0.500542,-2.46266,0.691557,2.60644
-1.18803,-2.09815,0.602712,2.48533
-1.3669,-1.75294,1.07536,2.46934
-1.65925,-2.09765,0.701924,2.76513
-1.65925,-2.09765,0.701924,2.76513
-1.16574,-1.74279,-0.196877,2.10595
-0.971208,-1.44771,-0.242051,1.76002
-0.588322,-1.13843,0.011398,1.28151
-0.424294,-1.13929,-0.531649,1.32689
-0.424294,-1.13929,-0.531649,1.32689
-0.424294,-1.13929,-0.531649,1.32689
-0.424294,-1.13929,-0.531649,1.32689
-0.424294,-1.13929,-0.531649,1.32689
-0.424294,-1.13929,-0.531649,1.32689
-0.424294,-1.13929,-0.531649,1.32689
-0.424294,-1.13929,-0.531649,1.32689
-0.757143,-0.942134,0.176932,1.22155
-0.757143,-0.942134,0.176932,1.22155
-0.757143,-0.942134,0.176932,1.22155
-0.553961,-0.523857,0.564121,0.948437
-0.553961,-0.523857,0.564121,0.948437
-0.182115,-1.09135,-1.20761,1.63785
-0.182115,-1.09135,-1.20761,1.63785
-0.182115,-1.09135,-1.20761,1.63785
-0.182115,-1.09135,-1.20761,1.63785
-0.406858,-0.1711,-1.69589,1.75238
-0.803503,-0.779605,-1.24556,1.67476
-0.803503,-0.779605,-1.24556,1.67476
-0.803503,-0.779605,-1.24556,1.67476
-1.08717,-0.90442,-1.71529,2.2231
-1.08717,-0.90442,-1.71529,2.2231
-1.08717,-0.90442,-1.71529,2.2231
-1.08717,-0.90442,-1.71529,2.2231
-0.671428,0.019442,-1.82315,1.94296
-1.30314,0.24981,-2.50472,2.83447
-1.51394,-0.335331,-2.7141,3.12583
-2.12451,-0.608877,-1.77715,2.83594
-1.67787,-0.184583,-1.57464,2.30842
-1.299,-0.0347019,-1.80218,2.22182
-1.299,-0.0347019,-1.80218,2.22182
-0.781974,0.284973,-2.33401,2.47797
-1.13266,-0.775531,-0.102759,1.37656
-1.13266,-0.775531,-0.102759,1.37656
-1.13266,-0.775531,-0.102759,1.37656
-0.895133,0.39143,-0.312724,1.02581
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.209407,0.182576,-0.261876,0.381791
-0.473311,-0.77529,0.0119611,0.908428
-0.473311,-0.77529,0.0119611,0.908428
-0.473311,-0.77529,0.0119611,0.908428
-0.473311,-0.77529,0.0119611,0.908428
-0.473311,-0.77529,0.0119611,0.908428
-0.473311,-0.77529,0.0119611,0.908428
-0.473311,-0.77529,0.0119611,0.908428
-0.473311,-0.77529,0.0119611,0.908428
-0.319558,-0.289937,0.590482,0.731335
-0.319558,-0.289937,0.590482,0.731335
-0.660478,-0.880855,-0.202289,1.1194
-0.643371,0.727091,0.0685811,0.973288
-0.0696747,0.0714548,-1.12783,1.13224
0.04826,0.920565,-0.207884,0.944979
0.04826,0.920565,-0.207884,0.944979
0.840007,0.830772,0.456977,1.26674
0.840007,0.830772,0.456977,1.26674
1.35122,1.22489,-0.0213235,1.8239
1.35122,1.22489,-0.0213235,1.8239
1.68263,0.916515,-0.372155,1.95186
1.73116,0.163748,-0.539503,1.82066
1.65296,1.19885,0.0266442,2.04211
1.65296,1.19885,0.0266442,2.04211
1.11386,0.365698,0.636511,1.334
1.57352,0.209575,2.41135,2.88695
1.66111,-1.2011,1.04139,2.29923
0.655791,-1.64209,1.3579,2.22944
0.655791,-1.64209,1.3579,2.22944
0.655791,-1.64209,1.3579,2.22944
0.655791,-1.64209,1.3579,2.22944
0.698252,-1.8946,1.64156,2.60227
1.297,-1.2191,1.92971,2.6253
1.28647,-1.56769,2.26993,3.04389
1.74782,-1.7535,2.56936,3.56809
1.74782,-1.7535,2.56936,3.56809
2.09881,-2.45933,0.624144,3.29285
2.67266,-2.81666,1.97763,4.35749
3.27164,-1.53193,1.13122,3.78551
3.27164,-1.53193,1.13122,3.78551
3.27164,-1.53193,1.13122,3.78551
1.7839,-1.7126,0.506295,2.52421
1.7839,-1.7126,0.506295,2.52421
1.7839,-1.7126,0.506295,2.52421
1.7839,-1.7126,0.506295,2.52421
1.69452,-0.580749,1.11219,2.10847
1.69452,-0.580749,1.11219,2.10847
-0.0679749,-0.625352,0.461568,0.780212
0.29115,0.82397,0.212676,0.899403
-0.43193,0.648875,-0.521091,0.937624
-0.698119,0.683989,0.253383,1.00966
-0.698119,0.683989,0.253383,1.00966
-0.698119,0.683989,0.253383,1.00966
-0.588905,0.471835,1.22356,1.43755
-0.588905,0.471835,1.22356,1.43755
-0.543237,-0.483447,0.0610454,0.729763
-0.782108,0.519073,0.169801,0.953919
-0.782108,0.519073,0.169801,0.953919
-0.471217,0.891743,0.0255001,1.00891
-0.471217,0.891743,0.0255001,1.00891
-0.471217,0.891743,0.0255001,1.00891
-0.82474,0.7678,1.26115,1.69121
-0.82474,0.7678,1.26115,1.69121
-0.82474,0.7678,1.26115,1.69121
-0.82474,0.7678,1.26115,1.69121
