#      BLOCK:    DISTANCE:    ACTUAL_GOFR:   AVE_GOFR:    ERROR:
           3    0.991856     2.22013     2.26624   0.0191789
           3     1.01492     3.59411     3.64029   0.0194377
           3     1.03799     4.50831     4.54153   0.0231124
           3     1.06106      4.7877     4.82206   0.0161587
           3     1.08412     4.37547     4.42974   0.0314612
           3     1.10719     3.71439     3.58352   0.0611706
           3     1.13026     2.80093     2.73299   0.0283759
           3     1.15332     1.93594     1.85764   0.0348017
           3     1.17639     1.10545     1.17679   0.0291768
           3     1.19945    0.682919    0.687539  0.00972463
           3     1.22252    0.346166    0.344056  0.00635093
           3     1.24559    0.169087    0.174661  0.00239163
           3     1.26865   0.0973118    0.103324  0.00321728
           3     1.29172   0.0296465   0.0482368  0.00781835
           3     1.31479   0.0346661    0.043008  0.00378411
           3     1.33785   0.0815588   0.0697678   0.0058966
           3     1.36092    0.137578    0.118934   0.0108916
           3     1.38399    0.204581    0.198418  0.00283556
           3     1.40705    0.292876    0.303727  0.00446857
           3     1.43012    0.449512    0.449596  0.00766022
           3     1.45319    0.650005    0.634448  0.00945624
           3     1.47625    0.797721    0.826906   0.0119172
           3     1.49932    0.872345    0.895999   0.0136343
           3     1.52238    0.888911    0.906939  0.00841415
           3     1.54545    0.893722    0.876185   0.0140946
           3     1.56852    0.815686    0.789491   0.0114613
           3     1.59158    0.674574    0.667411  0.00410579
           3     1.61465    0.472606    0.489407  0.00687893
           3     1.63772    0.323017    0.316212  0.00281291
           3     1.66078    0.241814    0.239987  0.00110312
           3     1.68385    0.199757    0.200781  0.00802161
           3     1.70692    0.281733    0.278311  0.00140932
           3     1.72998    0.476885    0.451582   0.0104207
           3     1.75305    0.791251    0.797363   0.0156188
           3     1.77612     1.23393     1.22452   0.0102204
           3     1.79918     1.70756     1.74529   0.0155059
           3     1.82225     2.20108     2.20818  0.00302025
           3     1.84531     2.59175     2.54925    0.018032
           3     1.86838     2.58711     2.63465   0.0344366
           3     1.89145     2.46945     2.49157    0.024835
           3     1.91451     2.15774     2.14762   0.0121703
           3     1.93758     1.72382     1.69394     0.01345
           3     1.96065     1.23663     1.22255   0.0108216
           3     1.98371    0.850291     0.85211   0.0210646
