#      BLOCK:    DISTANCE:    ACTUAL_GOFR:   AVE_GOFR:    ERROR:
           3     2.16824    0.831468    0.830704 0.000411366
           3     2.19131    0.812536    0.809818  0.00110934
           3     2.21438    0.792314    0.792807 0.000534868
           3     2.23744    0.789241    0.789027  0.00022553
           3     2.26051    0.803889    0.804184 0.000394614
           3     2.28358    0.839136    0.838447 0.000527781
           4           0           0           0           0
           4   0.0230664           0           0           0
           4   0.0461329           0           0           0
           4   0.0691993           0           0           0
           4   0.0922657           0           0           0
           4    0.115332           0           0           0
           4    0.138399           0           0           0
           4    0.161465           0           0           0
           4    0.184531           0           0           0
           4    0.207598           0           0           0
           4    0.230664           0           0           0
           4    0.253731           0           0           0
           4    0.276797           0           0           0
           4    0.299864           0           0           0
           4     0.32293           0           0           0
           4    0.345996           0           0           0
           4    0.369063           0           0           0
           4    0.392129           0           0           0
           4    0.415196           0           0           0
           4    0.438262           0           0           0
           4    0.461329           0           0           0
           4    0.484395           0           0           0
           4    0.507461           0           0           0
           4    0.530528           0           0           0
           4    0.553594           0           0           0
           4    0.576661           0           0           0
           4    0.599727           0           0           0
           4    0.622794           0           0           0
           4     0.64586           0           0           0
           4    0.668926           0           0           0
           4    0.691993           0           0           0
           4    0.715059           0           0           0
           4    0.738126           0           0           0
           4    0.761192           0           0           0
           4    0.784259           0           0           0
           4    0.807325           0           0           0
           4    0.830391           0 1.22897e-05 3.54773e-06
           4    0.853458 0.000799487 0.000910096 5.36629e-05
           4    0.876524   0.0161199   0.0163316 0.000274223
           4    0.899591    0.117105    0.118149 0.000756779
           4    0.922657    0.455956    0.457581  0.00120022
           4    0.945724     1.12488     1.12389   0.0030717
           4     0.96879     2.00411     2.01182   0.0027522
           4    0.991856     2.86342     2.86782   0.0024612
           4     1.01492     3.45772     3.45822  0.00130663
           4     1.03799     3.69684     3.69595  0.00303688
           4     1.06106     3.60002     3.60096  0.00145855
           4     1.08412     3.28253     3.26884  0.00461942
           4     1.10719     2.81626     2.80664  0.00444232
           4     1.13026     2.29053     2.29167  0.00264317
           4     1.15332     1.80336     1.79952  0.00253864
           4     1.17639     1.36352     1.36133  0.00135574
           4     1.19945    0.993824    0.999705  0.00212445
           4     1.22252    0.715565    0.718735  0.00104736
           4     1.24559    0.509278    0.510096 0.000584401
           4     1.26865    0.365316    0.366404  0.00140179
           4     1.29172    0.280965    0.280576  0.00203894
           4     1.31479    0.241306    0.241365   0.0015167
           4     1.33785     0.23719    0.238686 0.000809836
           4     1.36092    0.267635    0.268328 0.000743625
           4     1.38399    0.324709    0.324924 0.000775102
           4     1.40705    0.400231    0.399072 0.000629313
           4     1.43012    0.482036    0.481324 0.000301178
           4     1.45319    0.561136    0.562294  0.00115353
           4     1.47625    0.632727    0.632395 0.000870239
           4     1.49932    0.681033    0.679344 0.000749306
           4     1.52238    0.699251    0.697158 0.000623422
           4     1.54545    0.682369    0.682819 0.000661607
           4     1.56852    0.644944    0.644669 0.000259367
           4     1.59158    0.590089    0.590106 0.000685336
           4     1.61465    0.537467    0.539039 0.000703121
           4     1.63772     0.50027    0.504466  0.00153183
           4     1.66078    0.505617    0.509189  0.00135357
           4     1.68385     0.56315    0.566333    0.001309
           4     1.70692    0.683791    0.685976  0.00111144
           4     1.72998    0.869763    0.871564  0.00146289
           4     1.75305     1.10756     1.10805 0.000296869
           4     1.77612     1.37223     1.36678  0.00256708
           4     1.79918     1.61835     1.61626   0.0012426
           4     1.82225     1.81941     1.81682  0.00166795
           4     1.84531     1.93761     1.93787  0.00205521
           4     1.86838     1.96088     1.95808  0.00246933
           4     1.89145     1.88511     1.88501   0.0039765
           4     1.91451     1.73005     1.72846  0.00224778
           4     1.93758     1.52966     1.52817  0.00181887
           4     1.96065     1.31125     1.31339  0.00159465
           4     1.98371     1.11839     1.11917 0.000376339
           4     2.00678    0.965916     0.96677  0.00216416
           4     2.02985    0.866095    0.866016  0.00136671
           4     2.05291     0.81103    0.814557  0.00206395
           4     2.07598    0.800591    0.802133  0.00162458
           4     2.09905    0.811285    0.810454  0.00105423
           4     2.12211     0.82812    0.823705  0.00170853
           4     2.14518    0.835256    0.832881  0.00121775
           4     2.16824    0.835337    0.831862  0.00104939
           4     2.19131    0.811291    0.810186 0.000891001
           4     2.21438    0.792804    0.792806 0.000401151
           4     2.23744    0.788417    0.788874 0.000214616
           4     2.26051    0.799928     0.80312 0.000967703
           4     2.28358    0.836801    0.838036 0.000532751
           5           0           0           0           0
           5   0.0230664           0           0           0
           5   0.0461329           0           0           0
           5   0.0691993           0           0           0
           5   0.0922657           0           0           0
           5    0.115332           0           0           0
           5    0.138399           0           0           0
           5    0.161465           0           0           0
           5    0.184531           0           0           0
           5    0.207598           0           0           0
           5    0.230664           0           0           0
           5    0.253731           0           0           0
           5    0.276797           0           0           0
           5    0.299864           0           0           0
           5     0.32293           0           0           0
           5    0.345996           0           0           0
           5    0.369063           0           0           0
           5    0.392129           0           0           0
           5    0.415196           0           0           0
           5    0.438262           0           0           0
           5    0.461329           0           0           0
           5    0.484395           0           0           0
           5    0.507461           0           0           0
           5    0.530528           0           0           0
           5    0.553594           0           0           0
           5    0.576661           0           0           0
           5    0.599727           0           0           0
           5    0.622794           0           0           0
           5     0.64586           0           0           0
           5    0.668926           0           0           0
           5    0.691993           0           0           0
           5    0.715059           0           0           0
           5    0.738126           0           0           0
           5    0.761192           0           0           0
           5    0.784259           0           0           0
           5    0.807325           0           0           0
           5    0.830391           0 9.83175e-06 3.59005e-06
           5    0.853458  0.00112549 0.000953175 5.76859e-05
           5    0.876524   0.0163261   0.0163305  0.00021938
           5    0.899591    0.115608    0.117641 0.000757097
           5    0.922657    0.452548    0.456574  0.00131621
           5    0.945724     1.10989     1.12109   0.0035083
           5     0.96879     1.99683     2.00882  0.00347024
           5    0.991856     2.85965     2.86619  0.00245221
           5     1.01492      3.4552     3.45761  0.00117682
           5     1.03799     3.71729     3.70022  0.00452585
           5     1.06106     3.62128     3.60503  0.00381793
           5     1.08412     3.28874     3.27282  0.00513176
           5     1.10719     2.81551     2.80842  0.00389209
           5     1.13026     2.29609     2.29255  0.00225797
           5     1.15332     1.79758     1.79913  0.00206022
           5     1.17639     1.36261     1.36159   0.0011082
           5     1.19945    0.997364    0.999237  0.00175038
           5     1.22252    0.707164    0.716421  0.00223314
           5     1.24559    0.503696    0.508816  0.00123665
           5     1.26865     0.36241    0.365605  0.00132967
           5     1.29172    0.276478    0.279756  0.00178826
           5     1.31479      0.2392    0.240932  0.00127371
           5     1.33785    0.236923    0.238334  0.00072062
           5     1.36092    0.269843    0.268631 0.000653699
           5     1.38399    0.325007    0.324941 0.000620258
           5     1.40705    0.395945    0.398447 0.000752574
           5     1.43012    0.481634    0.481386 0.000247249
           5     1.45319      0.5659    0.563015  0.00112598
           5     1.47625    0.630234    0.631963 0.000796292
           5     1.49932    0.682101    0.679895 0.000776299
